Symbol,Date,Entry Price,Exit Price,Side,Microstructure,Context,Risk,Sentiment,Fundamental,OHLCV
BTC/USDT,2021-05-29 20:00:00,34605.15000,33740.02125,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 34605.15| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1643.3085768459011| "volatility_pct": 4.748739932772726},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 34687.64| "avgVolume": 14236.0| "maxHigh": 35100.0| "minLow": 33379.0| "priceRange": 1721.0| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-06-03 20:00:00,39246.79000,36074.25257,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 39246.79| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1049.6996092723466| "volatility_pct": 2.6746126479957892},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 37594.12| "avgVolume": 15542.0| "maxHigh": 39450.0| "minLow": 36072.82| "priceRange": 3377.18| "volatility": 1.94| "numCandles": 4}
BTC/USDT,2021-06-04 12:00:00,36948.85000,37872.57125,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 36948.85| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1175.5379526870963| "volatility_pct": 3.181527849140356},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 37114.2| "avgVolume": 10716.0| "maxHigh": 37925.0| "minLow": 35555.15| "priceRange": 2369.85| "volatility": 0.84| "numCandles": 5}
BTC/USDT,2021-06-04 20:00:00,36829.00000,37749.72500,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 36829.0| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1105.5209898169355| "volatility_pct": 3.001767601121224},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 37119.5| "avgVolume": 8306.0| "maxHigh": 37846.6| "minLow": 36462.42| "priceRange": 1384.18| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-06-05 12:00:00,36321.42000,35413.38450,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 36321.42| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1153.6061758163653| "volatility_pct": 3.176104281760915},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 35871.19| "avgVolume": 12492.0| "maxHigh": 36435.0| "minLow": 34800.0| "priceRange": 1635.0| "volatility": 0.53| "numCandles": 3}
BTC/USDT,2021-06-07 20:00:00,33316.77000,31650.93150,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 33316.77| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1064.198462238987| "volatility_pct": 3.1941825760389952},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 32826.36| "avgVolume": 23232.0| "maxHigh": 35744.52| "minLow": 31000.0| "priceRange": 4744.52| "volatility": 2.23| "numCandles": 5}
BTC/USDT,2021-06-08 04:00:00,32966.70000,36081.81973,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 32966.7| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1111.7037250938201| "volatility_pct": 3.3722020253583778},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 33028.34| "avgVolume": 17309.0| "maxHigh": 33373.01| "minLow": 32123.0| "priceRange": 1250.01| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-06-08 16:00:00,32864.18000,35689.97883,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 32864.18| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1181.6280736265028| "volatility_pct": 3.5954892945039334},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 33122.49| "avgVolume": 16463.0| "maxHigh": 33841.98| "minLow": 31563.52| "priceRange": 2278.46| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-06-09 12:00:00,36357.11000,37275.54868,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 36357.11| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1306.4211962854113| "volatility_pct": 3.59330319787632},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 37902.18| "avgVolume": 15578.0| "maxHigh": 41330.0| "minLow": 34512.94| "priceRange": 6817.06| "volatility": 1.72| "numCandles": 52}
BTC/USDT,2021-06-12 08:00:00,35596.70000,36486.61750,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 35596.7| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1217.5993546135903| "volatility_pct": 3.42053997874407},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 35777.18| "avgVolume": 12071.0| "maxHigh": 37750.14| "minLow": 34600.36| "priceRange": 3149.78| "volatility": 1.92| "numCandles": 9}
BTC/USDT,2021-06-12 16:00:00,35730.00000,34836.75000,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 35730.0| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1160.9217904576365| "volatility_pct": 3.2491513866712465},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 35381.3| "avgVolume": 8433.0| "maxHigh": 36143.93| "minLow": 34816.02| "priceRange": 1327.91| "volatility": 0.99| "numCandles": 3}
BTC/USDT,2021-06-17 20:00:00,38092.97000,37140.64575,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 38092.97| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 999.4141822363505| "volatility_pct": 2.6236184320528184},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 37889.18| "avgVolume": 11969.0| "maxHigh": 38258.0| "minLow": 37063.8| "priceRange": 1194.2| "volatility": 0.45| "numCandles": 4}
BTC/USDT,2021-06-18 08:00:00,37821.95000,36876.40125,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 37821.95| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 981.3087384742204| "volatility_pct": 2.5945482410986753},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 37088.52| "avgVolume": 19673.0| "maxHigh": 38029.99| "minLow": 36278.5| "priceRange": 1751.49| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-06-18 20:00:00,35819.84000,38748.70144,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 35819.84| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1050.3063150247312| "volatility_pct": 2.932191531354499},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 35461.64| "avgVolume": 12539.0| "maxHigh": 36297.3| "minLow": 34803.52| "priceRange": 1493.78| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-06-20 12:00:00,34422.71000,37128.48271,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 34422.71| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1034.9740835949654| "volatility_pct": 3.0066606713851565},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 34962.76| "avgVolume": 18586.0| "maxHigh": 35700.92| "minLow": 33336.0| "priceRange": 2364.92| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-06-20 16:00:00,35502.82000,37128.48271,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 35502.82| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1061.8987919096105| "volatility_pct": 2.991026605519253},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 35551.49| "avgVolume": 13239.0| "maxHigh": 36137.72| "minLow": 34289.0| "priceRange": 1848.72| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-06-21 12:00:00,32687.99000,36236.12458,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 32687.99| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1208.7862847037234| "volatility_pct": 3.697952320420201},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 32625.94| "avgVolume": 22949.0| "maxHigh": 33222.22| "minLow": 31927.91| "priceRange": 1294.31| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-06-22 12:00:00,31708.08000,34874.19407,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 31708.08| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1392.6088630832621| "volatility_pct": 4.391968429129932},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 32056.07| "avgVolume": 61716.0| "maxHigh": 33298.78| "minLow": 28805.0| "priceRange": 4493.78| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-06-25 00:00:00,35052.07000,35535.61603,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 35052.07| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1242.762198586173| "volatility_pct": 3.5454744857755136},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 32719.76| "avgVolume": 18648.0| "maxHigh": 35500.0| "minLow": 30573.77| "priceRange": 4926.23| "volatility": 1.61| "numCandles": 8}
BTC/USDT,2021-06-26 08:00:00,31777.73000,35032.43793,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 31777.73| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1317.923585429938| "volatility_pct": 4.147318217600621},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 31650.62| "avgVolume": 25339.0| "maxHigh": 31985.0| "minLow": 30151.0| "priceRange": 1834.0| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-07-01 08:00:00,33717.52000,32874.58200,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 33717.52| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 990.6690285730406| "volatility_pct": 2.938143222197364},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 33413.85| "avgVolume": 13150.0| "maxHigh": 33917.93| "minLow": 32711.0| "priceRange": 1206.93| "volatility": 0.12| "numCandles": 3}
BTC/USDT,2021-07-01 20:00:00,33504.69000,34342.30725,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 33504.69| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 948.7332819879626| "volatility_pct": 2.8316432176747868},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 33515.15| "avgVolume": 8702.0| "maxHigh": 34663.48| "minLow": 32699.0| "priceRange": 1964.48| "volatility": 1.75| "numCandles": 9}
BTC/USDT,2021-07-05 12:00:00,33585.91000,34425.55775,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 33585.91| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 737.115217184848| "volatility_pct": 2.194715632790203},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 34037.91| "avgVolume": 9188.0| "maxHigh": 34959.73| "minLow": 33125.55| "priceRange": 1834.18| "volatility": 1.71| "numCandles": 5}
BTC/USDT,2021-07-05 16:00:00,34117.97000,34970.91925,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 34117.97| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 766.5198445287874| "volatility_pct": 2.246674830093313},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 34134.19| "avgVolume": 10243.0| "maxHigh": 35118.88| "minLow": 33125.55| "priceRange": 1993.33| "volatility": 2.26| "numCandles": 5}
BTC/USDT,2021-07-08 08:00:00,32696.44000,33513.85100,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 32696.44| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 753.7387507715322| "volatility_pct": 2.305262440716886},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 32957.67| "avgVolume": 9449.0| "maxHigh": 33682.43| "minLow": 32077.0| "priceRange": 1605.43| "volatility": 0.96| "numCandles": 8}
BTC/USDT,2021-07-08 12:00:00,32900.01000,33722.51025,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 32900.01| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 745.5338400021373| "volatility_pct": 2.2660596151859442},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 33136.23| "avgVolume": 7978.0| "maxHigh": 34100.0| "minLow": 32261.07| "priceRange": 1838.93| "volatility": 0.97| "numCandles": 9}
BTC/USDT,2021-07-08 16:00:00,33003.52000,33828.60800,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 33003.52| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 730.545708573413| "volatility_pct": 2.213538763663431},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 33165.75| "avgVolume": 7661.0| "maxHigh": 34100.0| "minLow": 32261.07| "priceRange": 1838.93| "volatility": 1.05| "numCandles": 8}
BTC/USDT,2021-07-12 20:00:00,33086.63000,32259.46425,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 33086.63| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 603.4543323467303| "volatility_pct": 1.8238615789723231},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 32913.37| "avgVolume": 7267.0| "maxHigh": 33340.0| "minLow": 32231.42| "priceRange": 1108.58| "volatility": 0.69| "numCandles": 6}
BTC/USDT,2021-07-13 20:00:00,32729.77000,31911.52575,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 32729.77| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 596.8968795474503| "volatility_pct": 1.8237124170058339},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 32279.89| "avgVolume": 7057.0| "maxHigh": 32807.41| "minLow": 31650.61| "priceRange": 1156.8| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-07-14 04:00:00,31920.01000,32718.01025,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 31920.01| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 617.1228196097915| "volatility_pct": 1.9333415610138953},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 32386.0| "avgVolume": 9106.0| "maxHigh": 32959.21| "minLow": 31550.0| "priceRange": 1409.21| "volatility": 0.45| "numCandles": 3}
BTC/USDT,2021-07-14 08:00:00,32451.99000,31640.69025,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 32451.99| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 655.7047610662349| "volatility_pct": 2.02053791174666},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 32432.05| "avgVolume": 8083.0| "maxHigh": 33185.25| "minLow": 31455.0| "priceRange": 1730.25| "volatility": 0.88| "numCandles": 8}
BTC/USDT,2021-07-14 12:00:00,32786.00000,31966.35000,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 32786.0| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 657.383706704361| "volatility_pct": 2.0050744424582474},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 32554.57| "avgVolume": 6962.0| "maxHigh": 33185.25| "minLow": 31800.0| "priceRange": 1385.25| "volatility": 0.78| "numCandles": 6}
BTC/USDT,2021-07-15 20:00:00,31880.00000,31083.00000,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 31880.0| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 614.0485472683375| "volatility_pct": 1.9261246777551366},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 31663.98| "avgVolume": 7340.0| "maxHigh": 32049.45| "minLow": 31020.0| "priceRange": 1029.45| "volatility": 1.19| "numCandles": 4}
BTC/USDT,2021-07-16 12:00:00,32127.39000,31324.20525,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 32127.39| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 645.9506882166543| "volatility_pct": 2.0105918601438035},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 31682.29| "avgVolume": 7955.0| "maxHigh": 32249.18| "minLow": 31067.43| "priceRange": 1181.75| "volatility": 0.72| "numCandles": 4}
BTC/USDT,2021-07-18 16:00:00,31643.80000,30852.70500,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 31643.8| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 577.6246314426054| "volatility_pct": 1.825395911498004},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 31420.36| "avgVolume": 7761.0| "maxHigh": 31943.0| "minLow": 30407.44| "priceRange": 1535.56| "volatility": 0.93| "numCandles": 6}
BTC/USDT,2021-07-19 16:00:00,30744.97000,29976.34575,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 30744.97| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 560.3851550943981| "volatility_pct": 1.8226888986861853},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 30395.03| "avgVolume": 9521.0| "maxHigh": 31063.07| "minLow": 29501.0| "priceRange": 1562.07| "volatility": 3.06| "numCandles": 3}
BTC/USDT,2021-07-19 20:00:00,30839.65000,30068.65875,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 30839.65| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 541.2633583019411| "volatility_pct": 1.755089173521558},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 30220.06| "avgVolume": 11507.0| "maxHigh": 31063.07| "minLow": 29501.0| "priceRange": 1562.07| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-07-20 04:00:00,29821.73000,30567.27325,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 29821.73| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 601.2196813930002| "volatility_pct": 2.016045619730982},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 29948.15| "avgVolume": 8971.0| "maxHigh": 30942.42| "minLow": 29278.0| "priceRange": 1664.42| "volatility": 1.38| "numCandles": 7}
BTC/USDT,2021-07-20 12:00:00,29888.36000,31410.37184,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 29888.36| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 609.5032967113115| "volatility_pct": 2.0392664459050662},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 29834.61| "avgVolume": 8235.0| "maxHigh": 29988.0| "minLow": 29279.13| "priceRange": 708.87| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-07-20 20:00:00,29790.35000,31404.21844,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 29790.35| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 586.0482507357736| "volatility_pct": 1.9672419113430144},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 29817.72| "avgVolume": 5948.0| "maxHigh": 29994.41| "minLow": 29482.61| "priceRange": 511.8| "volatility": 0.0| "numCandles": 2}
BTC/USDT,2021-07-21 08:00:00,31534.11000,39031.19356,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 31534.11| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 636.3396562924544| "volatility_pct": 2.0179407514353644},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 37289.6| "avgVolume": 11610.0| "maxHigh": 42599.0| "minLow": 30716.37| "priceRange": 11882.63| "volatility": 1.9| "numCandles": 74}
